"id","alias.x","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.address2","location.address3","location.city","location.zip_code","location.country","location.state","alias1","category","alias.y","parent_aliases"
"pZ2BENFmYDp3UhW7qwbiWQ","hash-house-a-go-go-orlando","Hash House A Go Go","https://s3-media2.fl.yelpcdn.com/bphoto/9NghSt6WZSTOOcWbjNvupA/o.jpg",FALSE,"https://www.yelp.com/biz/hash-house-a-go-go-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1974,4,"$$",14073704646,"(407) 370-4646",8472.31251954406,28.4622793998106,-81.4508473082962,"5350 International Dr","","","Orlando",32819,"US","FL","newamerican","American (New)","newamerican","restaurants"
"6FssLiy07yIsKQ_9TlTuJg","yard-house-orlando","Yard House","https://s3-media2.fl.yelpcdn.com/bphoto/GG4xtlhQr1-rqD9OTyEyeA/o.jpg",FALSE,"https://www.yelp.com/biz/yard-house-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1114,4,"$$",14073518220,"(407) 351-8220",11185.9620916175,28.4435075631051,-81.4699405426604,"8367 International Dr","","","Orlando",32819,"US","FL","newamerican","American (New)","newamerican","restaurants"
"If2FAKfdRItLAuFQ0XrmIQ","the-meatball-stoppe-orlando-2","The Meatball Stoppe","https://s3-media4.fl.yelpcdn.com/bphoto/QmUSyaRvSQTIC2_22cfR9A/o.jpg",FALSE,"https://www.yelp.com/biz/the-meatball-stoppe-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",591,4.5,"$$",14072706505,"(407) 270-6505",9747.26878042163,28.5394496356697,-81.2867235684196,"7325 Lake Underhill Rd","","","Orlando",32822,"US","FL","italian","Italian","italian","restaurants"
"E4ePZaTHRtwAxfxbw2LfLA","artisans-table-orlando","Artisan's Table","https://s3-media2.fl.yelpcdn.com/bphoto/ShlBsOQenBZSBh3c_AsMzA/o.jpg",FALSE,"https://www.yelp.com/biz/artisans-table-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",857,4,"$$",14077307499,"(407) 730-7499",4288.3428805655,28.5407969,-81.3802985,"55 W Church St","Ste 128","","Orlando",32801,"US","FL","newamerican","American (New)","newamerican","restaurants"
"s0fL0Zf66-RHe0TCgPd5iA","agave-azul-orlando","Agave Azul","https://s3-media1.fl.yelpcdn.com/bphoto/b_q_FzpqJ3Ava7QKSwut1w/o.jpg",FALSE,"https://www.yelp.com/biz/agave-azul-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",802,4,"$$",14077046930,"(407) 704-6930",8236.26123447429,28.49288,-81.460699,"4750 S Kirkman Rd","","","Orlando",32811,"US","FL","mexican","Mexican","mexican","restaurants"
"XDJj6UDRMl-rIormcjX8jA","jjs-fusion-grille-orlando","JJ's Fusion Grille","https://s3-media2.fl.yelpcdn.com/bphoto/1_SVu51sPJwiGO8UqMsyYA/o.jpg",FALSE,"https://www.yelp.com/biz/jjs-fusion-grille-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",315,4.5,"$",14078022947,"(407) 802-2947",3909.01215385056,28.5235221468372,-81.3451825436554,"2950 Curry Ford Rd","","","Orlando",32806,"US","FL","mediterranean","Mediterranean","mediterranean","restaurants"
"XDJj6UDRMl-rIormcjX8jA","jjs-fusion-grille-orlando","JJ's Fusion Grille","https://s3-media2.fl.yelpcdn.com/bphoto/1_SVu51sPJwiGO8UqMsyYA/o.jpg",FALSE,"https://www.yelp.com/biz/jjs-fusion-grille-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",315,4.5,"$",14078022947,"(407) 802-2947",3909.01215385056,28.5235221468372,-81.3451825436554,"2950 Curry Ford Rd","","","Orlando",32806,"US","FL","mexican","Mexican","mexican","restaurants"
"4a5AFp__haYwNhnh1fN6xg","mediterranean-deli-orlando","Mediterranean Deli","https://s3-media2.fl.yelpcdn.com/bphoto/T_EZZTh5Gqs1rF09u5bAtg/o.jpg",FALSE,"https://www.yelp.com/biz/mediterranean-deli-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",356,4.5,"$",14075392650,"(407) 539-2650",10632.0209385314,28.5966554,-81.3937368,"981 W Fairbanks Ave","","","Orlando",32804,"US","FL","mediterranean","Mediterranean","mediterranean","restaurants"
"dW2hl4YE1-Omlzoisx6hbg","coopers-hawk-winery-and-restaurant-orlando-orlando-2","Cooper's Hawk Winery & Restaurant - Orlando","https://s3-media1.fl.yelpcdn.com/bphoto/H3nV_l1UnTEDch8mwKwv0Q/o.jpg",FALSE,"https://www.yelp.com/biz/coopers-hawk-winery-and-restaurant-orlando-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",697,4.5,"$$",14079563400,"(407) 956-3400",10791.2150869751,28.4493164742388,-81.469580126181,"8005 International Dr","","","Orlando",32819,"US","FL","newamerican","American (New)","newamerican","restaurants"
"rA-WKEcyti_zINuXBRPPnQ","banh-mi-nha-trang-subs-orlando","Banh Mi Nha Trang Subs","https://s3-media1.fl.yelpcdn.com/bphoto/BdXSIGQjyg-wOK5PdSbOBQ/o.jpg",FALSE,"https://www.yelp.com/biz/banh-mi-nha-trang-subs-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",367,4.5,"$",14073464549,"(407) 346-4549",5762.63722748456,28.55286,-81.36372,"1216 E Colonial Dr","Ste 9","","Orlando",32803,"US","FL","vietnamese","Vietnamese","vietnamese","restaurants"
"Ie8a9qhZQzvTPk86FrCE0Q","gringos-locos-orlando","Gringos Locos","https://s3-media3.fl.yelpcdn.com/bphoto/J_YSwlPQ2G-XsXpXkhaM-w/o.jpg",FALSE,"https://www.yelp.com/biz/gringos-locos-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",807,4,"$",14078415626,"(407) 841-5626",4571.58350180958,28.5434151,-81.378792,"20 E Washington St",NA,"","Orlando",32801,"US","FL","mexican","Mexican","mexican","restaurants"
"cxVsg05tnysqe03tudgkTQ","tabla-restaurant-orlando","Tabla Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/JL38Fo6ULhmj2cl2vcMTTA/o.jpg",FALSE,"https://www.yelp.com/biz/tabla-restaurant-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",801,4,"$$",14072489400,"(407) 248-9400",8104.21170705252,28.4771443,-81.4549209,"5847 Grand National Dr","","","Orlando",32819,"US","FL","indpak","Indian","indpak","restaurants"
"cxVsg05tnysqe03tudgkTQ","tabla-restaurant-orlando","Tabla Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/JL38Fo6ULhmj2cl2vcMTTA/o.jpg",FALSE,"https://www.yelp.com/biz/tabla-restaurant-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",801,4,"$$",14072489400,"(407) 248-9400",8104.21170705252,28.4771443,-81.4549209,"5847 Grand National Dr","","","Orlando",32819,"US","FL","thai","Thai","thai","restaurants"
"cxVsg05tnysqe03tudgkTQ","tabla-restaurant-orlando","Tabla Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/JL38Fo6ULhmj2cl2vcMTTA/o.jpg",FALSE,"https://www.yelp.com/biz/tabla-restaurant-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",801,4,"$$",14072489400,"(407) 248-9400",8104.21170705252,28.4771443,-81.4549209,"5847 Grand National Dr","","","Orlando",32819,"US","FL","chinese","Chinese","chinese","restaurants"
"DDvLLp9cT1m0U8SN-DYIKA","saffron-indian-cuisine-orlando-2","Saffron Indian Cuisine","https://s3-media3.fl.yelpcdn.com/bphoto/USUbFdiL9GTzXJ0ztf6JHg/o.jpg",FALSE,"https://www.yelp.com/biz/saffron-indian-cuisine-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",678,4.5,"$$",14076748899,"(407) 674-8899",12428.9459189306,28.4485988912675,-81.4886083684963,"7724 W Sand Lake Rd","","","Orlando",32819,"US","FL","indpak","Indian","indpak","restaurants"
"HZx9u0DDas1HxSXpn8pjww","the-stubborn-mule-orlando-2","The Stubborn Mule","https://s3-media4.fl.yelpcdn.com/bphoto/xt67gO7F5VBz7WyLPgdBDQ/o.jpg",FALSE,"https://www.yelp.com/biz/the-stubborn-mule-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",556,4,"$$",14077303400,"(407) 730-3400",4369.52297569228,28.541147,-81.3701213131699,"100 S Eola Dr","",NA,"Orlando",32801,"US","FL","newamerican","American (New)","newamerican","restaurants"
"YQGPI7PvX01FUgjlLbpMuw","le-cafe-de-paris-orlando-4","Le Cafe De Paris","https://s3-media2.fl.yelpcdn.com/bphoto/kxVkStuV-29gAQx5Mga9ug/o.jpg",FALSE,"https://www.yelp.com/biz/le-cafe-de-paris-orlando-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",466,4.5,"$$",14072932326,"(407) 293-2326",11251.2606107752,28.490384,-81.491434,"5170 Dr Phillips Blvd","","","Orlando",32819,"US","FL","french","French","french","restaurants"
"r5Uag1JqYjr2nbxQCVqm8A","saigon-noodle-and-grill-orlando-2","Saigon Noodle & Grill","https://s3-media1.fl.yelpcdn.com/bphoto/hb7f5bUbwrXA-olaBksUMw/o.jpg",FALSE,"https://www.yelp.com/biz/saigon-noodle-and-grill-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",358,4.5,"$$",14075327373,"(407) 532-7373",5302.4166349755,28.54439,-81.35165,"101 N Bumby Ave",NA,"","Orlando",32803,"US","FL","vietnamese","Vietnamese","vietnamese","restaurants"
"Vlwa2HgckFlUmAqTN1HEfQ","teak-neighborhood-grill-orlando","Teak Neighborhood Grill","https://s3-media1.fl.yelpcdn.com/bphoto/3fKgEfo8-S61564CG0FWDQ/o.jpg",FALSE,"https://www.yelp.com/biz/teak-neighborhood-grill-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",695,4,"$$",14073135111,"(407) 313-5111",9172.66690641128,28.50895,-81.47101,"6400 Times Sq Ave","","","Orlando",32835,"US","FL","newamerican","American (New)","newamerican","restaurants"
"9VHxc5UlFS1VMVh1UTXqew","maxines-on-shine-orlando","Maxine's on Shine","https://s3-media1.fl.yelpcdn.com/bphoto/Q3nqPAneLfUT2e0MDyoz6Q/o.jpg",FALSE,"https://www.yelp.com/biz/maxines-on-shine-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",626,4,"$$",14076746841,"(407) 674-6841",5201.158636958,28.5472187,-81.3621271,"337 N Shine Ave","","","Orlando",32803,"US","FL","newamerican","American (New)","newamerican","restaurants"
"w_aOJPUPyP8imvli2mfMDQ","thai-island-orlando-orlando-2","Thai Island Orlando","https://s3-media1.fl.yelpcdn.com/bphoto/Anxd1Pcd1jo-vn3yf-AFxA/o.jpg",FALSE,"https://www.yelp.com/biz/thai-island-orlando-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",352,4.5,"$$",14074126909,"(407) 412-6909",6596.02613278337,28.5152492,-81.3105749,"2522 S Semoran Blvd","","","Orlando",32822,"US","FL","thai","Thai","thai","restaurants"
"P1UhY20Phe5rf-0FDN8yZw","k-restaurant-orlando","K Restaurant","https://s3-media4.fl.yelpcdn.com/bphoto/I_J_rlwXWUJ8l0aM07yHUw/o.jpg",FALSE,"https://www.yelp.com/biz/k-restaurant-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",411,4.5,"$$$",14078722332,"(407) 872-2332",7300.63546632935,28.56693,-81.38971,"1710 Edgewater Dr","","","Orlando",32804,"US","FL","tradamerican","American (Traditional)","tradamerican","restaurants"
"3E67cNRXVCfWu07GUzNqAg","ocean-prime-orlando","Ocean Prime","https://s3-media3.fl.yelpcdn.com/bphoto/xxrdKNI7w3P7foEJn4kwxQ/o.jpg",FALSE,"https://www.yelp.com/biz/ocean-prime-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",417,4.5,"$$$",14077814880,"(407) 781-4880",11506.6121507253,28.450089561991,-81.4787257604355,"7339 W Sand Lake Rd","","","Orlando",32819,"US","FL","newamerican","American (New)","newamerican","restaurants"
"H0fdBRavnk9GifrfOqQNNg","trevi-pasta-orlando","Trevi Pasta","https://s3-media3.fl.yelpcdn.com/bphoto/BGO_HIFFGzkCInXOeExeQA/o.jpg",FALSE,"https://www.yelp.com/biz/trevi-pasta-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",300,4.5,"$$",14079852577,"(407) 985-2577",7718.14566380871,28.5708792,-81.3895393,"2120 Edgewater Dr","","","Orlando",32804,"US","FL","italian","Italian","italian","restaurants"
"g2S9eAP4opvrLIoO55NKsQ","oudom-thai-and-sushi-orlando-2","Oudom Thai & Sushi","https://s3-media4.fl.yelpcdn.com/bphoto/7tb4lARt3vrrimZn7R8vOw/o.jpg",FALSE,"https://www.yelp.com/biz/oudom-thai-and-sushi-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",305,4.5,"$$",14078493739,"(407) 849-3739",4314.12847572194,28.540624412669,-81.3699936246913,"100 S Eola Dr","Ste 105","","Orlando",32801,"US","FL","thai","Thai","thai","restaurants"
"bwN1YwT3vY8SksrnQvjXSQ","dixie-belles-cafe-orlando","Dixie Belle's Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/Y7P_qygWsUBancK38upo0w/o.jpg",FALSE,"https://www.yelp.com/biz/dixie-belles-cafe-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",383,4.5,"$",14078127012,"(407) 812-7012",4705.27036704394,28.46126,-81.36599,"7125 S Orange Ave","","","Orlando",32809,"US","FL","tradamerican","American (Traditional)","tradamerican","restaurants"
"Xq1Y4iY5TzOGbHVlikvnkw","dixie-dharma-orlando-2","Dixie Dharma","https://s3-media3.fl.yelpcdn.com/bphoto/IrQcE90WZfs3MYADbtE6Nw/o.jpg",FALSE,"https://www.yelp.com/biz/dixie-dharma-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",207,4.5,"$$",14076135968,"(407) 613-5968",4884.1420759781,28.5388787,-81.3493733,"2603 E S St","","Market On S","Orlando",32803,"US","FL","vegan","Vegan","vegan","restaurants"
"fCnXJqMHcw8i5pcqx6RwSg","the-strand-orlando","The Strand","https://s3-media3.fl.yelpcdn.com/bphoto/yCxiyit7iYm2_wJi6Ty-_g/o.jpg",FALSE,"https://www.yelp.com/biz/the-strand-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",348,4.5,"$$",14079207744,"(407) 920-7744",6023.14861904729,28.555443,-81.364197,"807 N Mills Ave","","","Orlando",32803,"US","FL","newamerican","American (New)","newamerican","restaurants"
"R78OqfpdH4sawQyC-GIdww","saigon-noodle-and-bistro-orlando-2","Saigon Noodle & Bistro","https://s3-media2.fl.yelpcdn.com/bphoto/OZba_sYtehBn-ZshGpsO3g/o.jpg",FALSE,"https://www.yelp.com/biz/saigon-noodle-and-bistro-orlando-2?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",374,4.5,"$",14076581967,"(407) 658-1967",9602.27932566935,28.5360133039412,-81.2866077473602,"710 S Goldenrod Rd","","","Orlando",32822,"US","FL","vietnamese","Vietnamese","vietnamese","restaurants"
"USrYEqScdhU8FlWLy_vNDQ","pizza-bruno-orlando","Pizza Bruno","https://s3-media1.fl.yelpcdn.com/bphoto/Bnsl2CfO-RrbgvAn1e42lQ/o.jpg",FALSE,"https://www.yelp.com/biz/pizza-bruno-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",398,4.5,"$$",14074403894,"(407) 440-3894",4733.41804292331,28.5239840566361,-81.3353951023246,"3990 Curry Ford Rd","",NA,"Orlando",32806,"US","FL","italian","Italian","italian","restaurants"
"ZmC6t-RbvQ_HaNuZ3kighA","delmonicos-italian-steak-house-orlando","Delmonico's Italian Steak House","https://s3-media3.fl.yelpcdn.com/bphoto/CVxx86jsO-SvRGwtOYMJAA/o.jpg",FALSE,"https://www.yelp.com/biz/delmonicos-italian-steak-house-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",773,4,"$$",14072262662,"(407) 226-2662",12257.1149328139,28.4202339068449,-81.4607748773625,"6115 Westwood Blvd","","","Orlando",32887,"US","FL","italian","Italian","italian","restaurants"
"_0drE6AfVk0jw-ZyEEX7Wg","mediterranean-blue-orlando","Mediterranean Blue","https://s3-media1.fl.yelpcdn.com/bphoto/s_nYL3ce9qIdjfhVCpl1CQ/o.jpg",FALSE,"https://www.yelp.com/biz/mediterranean-blue-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",410,4,"$$",14074222583,"(407) 422-2583",1386.58109182699,28.5133,-81.37033,"435 E Michigan St","","","Orlando",32806,"US","FL","mediterranean","Mediterranean","mediterranean","restaurants"
"HwwEEOTZoBXU8NtE961H7w","first-watch-orlando-11","First Watch","https://s3-media1.fl.yelpcdn.com/bphoto/fbevgxem3VaD1ze9Prl1HA/o.jpg",FALSE,"https://www.yelp.com/biz/first-watch-orlando-11?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",624,4,"$$",14073635622,"(407) 363-5622",12084.7912269719,28.4489963027292,-81.4848316837826,"7500 W Sand Lake Rd","#A101","","Orlando",32819,"US","FL","tradamerican","American (Traditional)","tradamerican","restaurants"
"wjx7htSpzy44vAu2CCl3wg","maggianos-little-italy-orlando-4","Maggiano's Little Italy","https://s3-media2.fl.yelpcdn.com/bphoto/Sd-jR3DEbi4bsoJIu2cdrw/o.jpg",FALSE,"https://www.yelp.com/biz/maggianos-little-italy-orlando-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",696,4,"$$",14072418650,"(407) 241-8650",12015.0198452853,28.4329306890688,-81.4713156759186,"9101 International Dr","Ste 2400","","Orlando",32819,"US","FL","italian","Italian","italian","restaurants"
"OVv8jvYTUAFm8OxIuP4vmw","vivo-italian-kitchen-orlando-3","Vivo Italian Kitchen","https://s3-media1.fl.yelpcdn.com/bphoto/42wHR-mcYAi4tGCsxP9XYQ/o.jpg",FALSE,"https://www.yelp.com/biz/vivo-italian-kitchen-orlando-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",715,4,"$$",14072243663,"(407) 224-3663",9238.52323913354,28.472988,-81.465543,"Universal CityWalk® - Orlando","6000 Universal Blvd","","Orlando",32819,"US","FL","italian","Italian","italian","restaurants"
"M_Gc0gVXWsm8y6tJZXn2lQ","the-rusty-spoon-orlando","The Rusty Spoon","https://s3-media4.fl.yelpcdn.com/bphoto/C3u5u9c8dEKtFQC8M9TY3w/o.jpg",FALSE,"https://www.yelp.com/biz/the-rusty-spoon-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",648,4,"$$",14074018811,"(407) 401-8811",4252.66602521633,28.5404575530984,-81.3805606033698,"55 W Church St","Ste 101","","Orlando",32801,"US","FL","newamerican","American (New)","newamerican","restaurants"
"vGO77OJg_0gBa8CnIoDfww","seasons-52-orlando","Seasons 52","https://s3-media3.fl.yelpcdn.com/bphoto/9QztudTuA3d0sXstPxbMow/o.jpg",FALSE,"https://www.yelp.com/biz/seasons-52-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",666,4,"$$$",14073545212,"(407) 354-5212",12390.7788325984,28.448275719006,-81.487959513418,"7700 Sand Lake Rd","","","Orlando",32819,"US","FL","newamerican","American (New)","newamerican","restaurants"
"TU-MYM548DAVweH8Xa0OSA","earls-kitchen-bar-orlando","Earls Kitchen + Bar","https://s3-media4.fl.yelpcdn.com/bphoto/i6VYmfSSN5kHt-NbUDSnUQ/o.jpg",FALSE,"https://www.yelp.com/biz/earls-kitchen-bar-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",509,4,"$$",14073458260,"(407) 345-8260",5611.9997165329,28.4867266936312,-81.4317177423059,"Mall At Millenia","4200 Conroy Rd, Unit H246",NA,"Orlando",32839,"US","FL","newamerican","American (New)","newamerican","restaurants"
"hfmvZk5aXBO59CRfaeCnDA","lee-and-ricks-oyster-bar-orlando","Lee and Ricks Oyster Bar","https://s3-media1.fl.yelpcdn.com/bphoto/Qri5l_xCm4VLYD2LwnS5Dw/o.jpg",FALSE,"https://www.yelp.com/biz/lee-and-ricks-oyster-bar-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",471,4,"$$",14072933587,"(407) 293-3587",8792.95752388894,28.53879,-81.45699,"5621 Old Winter Garden Rd","","","Orlando",32811,"US","FL","tradamerican","American (Traditional)","tradamerican","restaurants"
"FpkKezhDRH0jX580atgtPA","la-fiesta-mexican-grill-and-catering-orlando","La Fiesta Mexican Grill and Catering","https://s3-media4.fl.yelpcdn.com/bphoto/pAeqPevZGQFmRNb5DRTClw/o.jpg",FALSE,"https://www.yelp.com/biz/la-fiesta-mexican-grill-and-catering-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",362,4.5,"$$",14079854340,"(407) 985-4340",3879.82405530704,28.5238617627491,-81.3458568812287,"3000 Curry Ford Rd","","","Orlando",32806,"US","FL","mexican","Mexican","mexican","restaurants"
"0FAz0ZbGJnULZy2uTTxLww","roccos-tacos-and-tequila-bar-orlando","Rocco's Tacos & Tequila Bar","https://s3-media4.fl.yelpcdn.com/bphoto/BkvVXql3q-Z7DXhOzO0t9w/o.jpg",FALSE,"https://www.yelp.com/biz/roccos-tacos-and-tequila-bar-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1322,3.5,"$$",14072260550,"(407) 226-0550",12041.2831767252,28.44898,-81.48431,"7468 W Sand Lake Rd","","","Orlando",32819,"US","FL","mexican","Mexican","mexican","restaurants"
"mMUwbFKSeUvX6vb-OX3d8A","rusteak-orlando","RusTeak","https://s3-media3.fl.yelpcdn.com/bphoto/GS59olQyybJAYhSlc0wzmg/o.jpg",FALSE,"https://www.yelp.com/biz/rusteak-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",424,4,"$$",14075401100,"(407) 540-1100",8214.22238670028,28.57544,-81.38918,"2625 Edgewater Dr","","","Orlando",32804,"US","FL","newamerican","American (New)","newamerican","restaurants"
"Jt32I5ppmJmCI1nnC_Fcow","noodles-and-rice-cafe-orlando","Noodles and Rice Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/T0LokZ3T1lxFAJeoOTNzUQ/o.jpg",FALSE,"https://www.yelp.com/biz/noodles-and-rice-cafe-orlando?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",401,4,"$$",14078958833,"(407) 895-8833",6046.13879783218,28.55552,-81.364243,"813 N Mills Ave","","","Orlando",32803,"US","FL","chinese","Chinese","chinese","restaurants"
